ART_ID,CODE,CONTEXT,COUNTRY,CONDITION,ARTEFACT,SUB_CATEGORY,LONGITUDE,LATITUDE,RECOVERY_METHOD,CLASSIFICATION,BP_ASSOCIATION,TP_ASSOCIATION,ABS_DATE_METHOD,ABS_DATE_1,ABS_DATE_STD_1,ABS_DATE_ID_1,ABS_DATE_2,ABS_DATE_STD_2,ABS_DATE_ID_2,ABS_DATE_3,ABS_DATE_STD_3,ABS_DATE_ID_3,ABS_DATE_4,ABS_DATE_STD_4,ABS_DATE_ID_4,ABS_DATE_5,ABS_DATE_STD_5,ABS_DATE_ID_5,RELAT_DATE_METHOD,RELAT_DATE_CHRONO,RAW_MAT,DORS_BLADE_PROF,BLADE_DET,BLADE_CURV,DORSAL_PATTERN,BULB_MORPH,CONUS_FORM,BUTT_MORPH,BUTT_PREP_1,BUTT_PREP_2,CORE_MORPH,PLAT_REJUV,CORE_METHOD,CORE_DIRECTIONALITY,CORE_TABLET_REJUV,CORE_FLAKE_REJUV,CORE_FRONT_REJUV,CORE_DIST_REJUV,CORE_SIDE_REJUV,TANG_ORIENTATION,WEIGHT,LENGTH,WIDTH,ELONGATION,THICKNESS,PLAT_DEPTH,CORE_LENGTH,CORE_WIDTH,CORE_BREADTH,CORE_ELONGATION,TCSA,TCSP,BURINATION,REFERENCES
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,CBOFOC,ID,ST,SAP,NBOL,DB,BAB,B,B,,,,,,,,,,,26.1,50.94,12.97,3.927525058,12.22,6.89,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,24.32,58.71,18.12,3.240066225,6.72,1.65,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,11.86,56.87,14.56,3.905906593,4.82,1.43,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,HI,DI,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,16.81,46.04,22.01,2.091776465,5.87,4.02,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,70.18,79.21,29.71,2.666105688,10.81,5.87,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,EV,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,13.65,50.24,13.45,3.735315985,4.96,2.83,,,,,,,,Breest and Gerken (2008)
Sassenholz (4: UNCATALOGUED),SASS,Sassenholz (FStNr. 78),Germany,Complete,Blade,,53.348,9.307,Surface Collection,Bromme,Y,Y,,,,,,,,,,,,,,,,,,,Flint,MDF,PL,EV,UNI,NBOL,DB,BAB,B,B,,,,,,,,,,,107.24,106.11,28.22,3.76009922,11.31,3.07,,,,,,,,Breest and Gerken (2008)
SKOV_X2,SKOV,Skovmosen,Denmark,Complete,Tanged Point,Bromme Point,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,,,,,,,,,,DISTAL,4.52,53.28,17.75,3.001690141,6.03,,,,,,53.52,28.48,N,EggersKass et al. (2020)
SKOV_X48,SKOV,Skovmosen,Denmark,Complete,Core,,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FURO,CUNI,N,N,N,Y,N,,109.94,,,,,,69.63,35.23,42.55,1.976440534,,,,EggersKass et al. (2020)
SKOV_X49,SKOV,Skovmosen,Denmark,Complete,Core,,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,SRO,CBI,N,N,N,N,N,,83.03,,,,,,51.01,40.82,30.92,1.249632533,,,,EggersKass et al. (2020)
SKOV_X49,SKOV,Skovmosen,Denmark,Complete,Core,,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,DS,SRO,CBI,N,N,N,N,N,,52.15,,,,,,51.95,40.81,22.12,1.272972311,,,,EggersKass et al. (2020)
SKOV_X50,SKOV,Skovmosen,Denmark,Complete,Core,,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,SRO,CUNI,N,N,N,N,N,,53.64,,,,,,20.61,59.37,33.36,0.347145023,,,,EggersKass et al. (2020)
SKOV_X51,SKOV,Skovmosen,Denmark,Complete,Core,,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,SRO,CUNI,N,N,N,N,N,,33.06,,,,,,29.15,51.56,24.91,0.565360745,,,,EggersKass et al. (2020)
SKOV_X61,SKOV,Skovmosen,Denmark,Complete,Core,,12.525,55.763,Surface Collection,Bromme,N,Y,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FAC,CUNI,N,N,N,N,N,,37.07,,,,,,35.14,22.55,49.48,1.558314856,,,,EggersKass et al. (2020)
SOVD_1313SV,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,CBOU,ID,EV,DP,PBF,NFO,PUNB,PLA,DT,,,,,,,,,,,9.61,63.75,18.56,3.434806034,14.07,1.26,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_16596,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UND,BF,NFO,SB,PLA,CU,,,,,,,,,,,0.67,30.75,9.9,3.106060606,3.52,2.07,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_AU,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,EV,CON,BF,NFO,LTB,PLA,NCU,,,,,,,,,,,5.75,62.73,24.07,2.606148733,6.11,5.4,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_GO,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,DI,UNI,BLF,NFO,LTB,FTS,NCU,,,,,,,,,,,7.08,100.85,18.64,5.410407725,5.35,4.52,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_JH,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,DI,UNI,NBOL,DB,LTB,PLA,DA,,,,,,,,,,,14.5,92.4,35.07,2.634730539,10.18,7.45,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_KD,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,NBOL,NFO,BAB,B,NCU,,,,,,,,,,,3.97,49.94,19.66,2.540183113,4.9,3.34,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_NZ,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,6.25,44.96,24.52,1.83360522,10.35,8.98,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_OS,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,CON,BF,DB,LTB,PLA,CU,,,,,,,,,,,4.48,45.47,20.36,2.233300589,6.13,7.74,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_OV,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,CON,BLF,RCB,LTB,PLA,NCU,,,,,,,,,,,4.65,44.22,20.69,2.137264379,7.91,6.4,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_QB,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDOC,PL,ST,CON,NBOL,DB,BAB,B,NCU,,,,,,,,,,,3,39.21,14.39,2.724808895,7.22,1.36,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_QG,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CON,BLF,NFO,LTB,FGTTS,DATG,,,,,,,,,,,24.12,84.28,32.83,2.567164179,10.03,4.2,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_RE,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CON,BLF,RCB,LTB,PLA,NCU,,,,,,,,,,,10.37,54.69,21.56,2.536641929,8.23,5.03,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_RS,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDOC,HI,ST,BI,NBOL,DB,LTB,PLA,CU,,,,,,,,,,,8.23,58.18,20.47,2.842208109,6.2,3.26,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_SG,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDOC,ID,DI,CON,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,9.92,51.77,27.13,1.908219683,8.99,7.65,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_SU,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,DI,UNI,BLF,RCB,BAB,PLA,NCU,,,,,,,,,,,3.25,43.39,16.43,2.640900791,5.87,2.66,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_SZ,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,DI,CON,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,6.56,56.86,21.84,2.603479853,7.42,5.9,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2052_TY,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,MDF,PL,DI,UNI,BF,RCB,LTB,PLA,NCU,,,,,,,,,,,8.7,54.49,20.39,2.672388426,7.65,6.14,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AA,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,CBOU,ID,DI,SAP,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,8.41,69.19,11.01,6.284287012,7.7,5.27,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AB,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,DI,CON,BLF,RCVF,LTB,PLA,NCU,,,,,,,,,,,20.01,71.91,26.11,2.754117196,8.86,6.33,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AB_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CON,BF,RCVF,TOB,PLA,NCU,,,,,,,,,,,7.88,69.46,26.45,2.626086957,6.94,4.72,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AC,SOVI,Søvind,Denmark,Complete,Core,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,OP,SS,FURO,CUNI,N,N,N,N,N,,61.25,,,,,,52.26,51.66,33.81,1.011614402,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AC,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,BI,BLF,NFO,LTB,FGTTS,DT,,,,,,,,,,,8.11,46.59,17.9,2.602793296,11.39,6.69,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AC_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,PL,ST,UNI,BF,RCVF,TOB,FGTTS,NCU,,,,,,,,,,,8.75,61.45,24.77,2.480823577,8.74,3.17,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AE,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDOC,HI,ST,UNI,BLF,RCB,LTB,PLA,DT,,,,,,,,,,,14.24,79.41,27.81,2.855447681,8.5,8.48,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AE_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,ST,UNI,NBOL,DB,SB,PLA,NCU,,,,,,,,,,,1.97,40.97,17.64,2.322562358,3.59,2.91,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AH,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,VB,TWC,BLF,NFO,LTB,PLA,DT,,,,,,,,,,,8.26,62.86,24.91,2.523484544,6.68,5.36,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AL,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BF,NFO,BAB,PLA,NCU,,,,,,,,,,,27.42,81.24,38.19,2.127258445,10.06,6.16,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AM,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,CON,LF,NFO,STB,PLA,NCU,,,,,,,,,,,2.27,39.07,14.77,2.645226811,6.14,3.81,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AN,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDOC,ID,EV,UNI,BLF,RCVF,LOB,PLA,NCU,,,,,,,,,,,16.1,59.02,24.28,2.430807249,13.17,8.21,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AN_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,MDF,ID,ST,CONPE,BLF,NFO,LOB,FGTTS,DATR,,,,,,,,,,,3.62,56.92,23.28,2.445017182,4.73,3.98,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AO,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDOC,HI,EV,UNI,BLF,RCB,LTB,PLA,NCU,,,,,,,,,,,41.36,84.21,33.74,2.495850622,13.95,6.45,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_AR,SOVI,Søvind,Denmark,Complete,Core,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,,,,,,,,,,TP,SS,SRO,CM,N,N,N,N,N,,40.96,,,,,,37.67,47.28,33.36,0.796742809,,,,Madsen (1992); Andersen (2016)
SOVD_2142_BW,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,UNI,PBF,NFO,LTB,PLA,NCU,,,,,,,,,,,3.51,45.05,12.76,3.530564263,8.37,3.87,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_BX,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,FE,ST,UNI,PBF,RCVF,LTB,PLA,NCU,,,,,,,,,,,16.05,74.66,21.83,3.420064132,7.69,11.62,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_C6,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,EV,UNI,BF,NFO,LTB,PLA,NCU,,,,,,,,,,,16.06,50.25,20.91,2.403156385,13.35,4.07,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_CU,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,VB,UNI,PBF,NFO,BAB,FTS,DT,,,,,,,,,,,9.71,66.7,23.27,2.866351526,7.67,4.9,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_CU_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,CBOU,ID,ST,UNI,BLF,NFO,LTB,PLA,DT,,,,,,,,,,,16.77,68.67,21.3,3.223943662,15.73,5.54,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,RCVF,PUNB,PLA,CU,,,,,,,,,,,5.04,51.84,38.44,1.348595213,5.29,1.74,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_10,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,VB,UNI,BLF,NFO,TOB,PLA,DA,,,,,,,,,,,31.47,107.98,31.7,3.406309148,8.57,3.92,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_11,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,HI,ST,SAP,BLF,NFO,LTB,PLA,DATR,,,,,,,,,,,9.91,51.55,22.6,2.280973451,9.88,5.61,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_12,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,38.79,104.13,39.48,2.637537994,10.41,9.17,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_13,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,EV,BI,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,7.7,65.43,25.99,2.517506733,7.67,6.83,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_14,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,8.68,66.11,23.55,2.807218684,7.28,5.32,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_15,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,DI,CON,BF,NFO,SB,PLA,DATR,,,,,,,,,,,41.53,121.34,29.5,4.113220339,10.94,2.1,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_16,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,HI,DI,CONPE,BLF,NFO,LTB,PLA,DATG,,,,,,,,,,,12,68.73,24.99,2.75030012,11.8,5.83,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,BLF,RCVF,LTB,PLA,NCU,,,,,,,,,,,6.51,73.12,15.44,4.735751295,6.16,3.32,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_3,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,RCVF,LTB,PLA,DA,,,,,,,,,,,9.42,91.52,17.8,5.141573034,4.12,1.18,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_4,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,LF,DB,BAB,B,DA,,,,,,,,,,,5.68,90.18,19.64,4.591649695,6.44,4.51,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_5,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,PL,DI,BI,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,28.71,111.59,27.8,4.014028777,18.45,1.03,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_6,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,UNI,BF,NFO,LTB,PLA,DT,,,,,,,,,,,5.88,56.61,26.24,2.157393293,7.86,3.92,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_7,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,CON,BLF,NFO,LTB,PLA,DA,,,,,,,,,,,1.79,45.94,13.95,3.293189964,4.17,2.23,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_8,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,VB,CON,BLF,RCVF,LTB,PLA,DT,,,,,,,,,,,11.31,80.61,28.35,2.843386243,7.81,2.26,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D_9,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,DI,BI,BLF,NFO,LTB,PLA,DATG,,,,,,,,,,,17.3,75.43,27.1,2.783394834,10.47,5.46,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,UNI,NBOL,NFO,BAB,B,NCU,,,,,,,,,,,8.87,64.48,30.11,2.141481235,5.85,4.61,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_D4,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,EV,SAP,NBOL,NFO,BAB,B,DT,,,,,,,,,,,12.01,58.79,24.98,2.353482786,4.33,3.85,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_DQ,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,DI,CON,BLF,RCB,LTB,PLA,DATR,,,,,,,,,,,14.03,60.78,21.18,2.869688385,9.37,8.03,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_DS,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,VB,UNI,BLF,NFO,LTB,PLA,NCU,,,,,,,,,,,4.9,58.81,18.38,3.199673558,6.57,6.97,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_DX,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,BI,NBOL,NFO,BAB,PLA,NCU,,,,,,,,,,,5.83,56.93,20.82,2.73439001,5.35,1.03,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_E,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,ID,ST,UNI,NBOL,DB,BAB,B,CU,,,,,,,,,,,3.18,53.23,16.32,3.261642157,5.24,1.31,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_E_1,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,RCVF,LTB,PLA,DT,,,,,,,,,,,6.67,54.76,27.85,1.966247756,6.98,3.29,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_E_2,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,UNI,BLF,NFO,TOB,PLA,DA,,,,,,,,,,,5.16,63.39,26.76,2.368834081,7.43,2.15,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_ER,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,THDNC,FE,ST,UNI,BF,NFO,LTB,PLA,NCU,,,,,,,,,,,2.01,38.53,13.25,2.907924528,5.14,3.47,,,,,,,,Madsen (1992); Andersen (2016)
SOVD_2142_ER,SOVI,Søvind,Denmark,Complete,Blade,,10.002,55.893,Excavation,Bromme,N,N,,,,,,,,,,,,,,,,,,,Flint,TDNC,ID,ST,BI,BF,DB,PUNB,PLA,NCU,,,,,,,,,,,4.06,70.24,18.53,3.790609822,5.36,2.91,,,,,,,,Madsen (1992); Andersen (2016)
